writeWord	candidatWord	phoneticwriteWord	phoneticCanditatWord	levenshteinDistancePhonetic	firstLetterIdentical	wordLength	fauteOrtographe
fiivre	fievre	FIVR	FIEVR	1	1	6	1
filleul	tilleul	FILEL	TILEL	1	0	7	0
finasterine	finasteride	FINASTERIN	FINASTERID	1	1	11	1
finosteride	finasteride	FINOSTERID	FINASTERID	1	1	11	1
finsasteride	finasteride	FINSASTERID	FINASTERID	1	1	12	1
firazir	firazyr	FIRAZIR	FIRAZIR	0	1	7	1
firdaps	firdapse	FIRDAP	FIRDAPS	1	1	7	1
fivre	fievre	FIVR	FIEVR	1	1	5	0
flagil	flagyl	FLAJIL	FLAJIL	0	1	6	1
flagy	flagyl	FLAJI	FLAJIL	1	1	5	0
flamazine	flammazine	FLAMAZIN	FLAMAZIN	0	1	9	1
flannid	flanid	FLANI	FLANI	0	1	7	1
flecane	flecaine	FLEKAN	FLEKAIN	1	1	7	1
fleurin	fleurie	FLERIN	FLERI	1	1	7	0
flixotid	flixotide	FLIXOTI	FLIXOTID	1	1	8	1
flogyl	flagyl	FLOJIL	FLAJIL	1	1	6	1
floique	folique	FLOIK	FOLIK	2	1	7	1
florie	floride	FLORI	FLORID	1	1	6	0
florine	floride	FLORIN	FLORID	1	1	7	0
floro	fluoro	FLORO	FLUORO	1	1	5	0
flour	fluor	FLOUR	FLUOR	2	1	5	0
fluconazol	fluconazole	FLUKONAZOL	FLUKONAZOL	0	1	10	1
fluctiform	flutiform	FLUKTIFORM	FLUTIFORM	1	1	10	1
flucytozine	flucytosine	FLUSITOZIN	FLUSITOSIN	1	1	11	1
fluimicil	fluimucil	FLUIMISIL	FLUIMUSI	2	1	9	1
fluindone	fluindione	FLUINDON	FLUINDION	1	1	9	1
fluitiform	flutiform	FLUITIFORM	FLUTIFORM	1	1	10	1
flumucil	fluimucil	FLUMUSI	FLUIMUSI	1	1	8	1
fluoxetie	fluoxetine	FLUOXETI	FLUOXETIN	1	1	9	1
flutiforme	flutiform	FLUTIFORM	FLUTIFORM	0	1	10	1
fluvernal	fluvermal	FLUVERNAL	FLUVERMAL	1	1	9	1
focus	fucus	FOKU	FUKU	1	1	5	0
folax	forlax	FOLA	FORLA	1	1	5	0
foldine	boldine	FOLDIN	BOLDIN	1	0	7	0
folio	polio	FOLIO	POLIO	1	0	5	0
follicule	folliculo	FOLIKUL	FOLIKULO	1	1	9	0
foree	forene	FOR	FORAN	2	1	5	0
foritec	fozitec	FORITEK	FOZITEK	1	1	7	1
forlaxa	forlax	FORLAXA	FORLA	2	1	7	1
formula	formule	FORMULA	FORMUL	1	1	7	1
forscarnet	foscarnet	FORSKARN	FOSKARN	1	1	10	1
forster	forsteo	FORST	FORSTEO	2	1	7	0
fortzar	fortzaar	FORTZAR	FORTZAR	0	1	7	1
fouche	souche	FOUCH	SOUCH	1	0	6	0
fracheur	fraicheur	FRACHER	FRAICHER	1	1	8	1
fraises	fraise	FRAIS	FRAIS	0	1	7	1
fraisse	fraise	FRAIS	FRAIS	0	1	7	0
fraize	fraise	FRAIZ	FRAIS	1	1	6	1
framboisee	framboise	FRANBOIS	FRANBOIS	0	1	10	1
frange	orange	FRANJ	ORANJ	1	0	6	0
fraxodie	fraxodi	FRAXODI	FRAXODI	0	1	8	1
frenes	frene	FRAN	FRAN	0	1	6	1
freny	frene	FRENI	FRAN	2	1	5	0
frete	frene	FRET	FRAN	2	1	5	0
friction	fraction	FRIKSION	FRAKSION	1	1	8	0
frion	urion	FRION	URION	1	0	5	0
fudrocortisone	fludrocortisone	FUDROKORTISON	FLUDROKORTISON	1	1	14	1
fungisone	fungizone	FINJISON	FINJIZON	1	1	9	1
fungyzone	fungizone	FINJIZON	FINJIZON	0	1	9	1
fusidine	fucidine	FUSIDIN	FUSIDIN	0	1	8	1
fusosemide	furosemide	FUSOSEMID	FUROSEMID	1	1	10	1
fuxcidine	fucidine	FUXSIDIN	FUSIDIN	1	1	9	1
fviii	viii	FVI	VI	1	0	5	0
gabapantine	gabapentine	GABAPANTIN	GABAPANTIN	0	1	11	1
gadolinum	gadolinium	GADOLINUM	GADOLINIUM	1	1	9	1
galactase	galactane	GALAKTAS	GALAKTAN	1	1	9	0
galea	galega	GALEA	GALEGA	1	1	5	0
galera	galega	GALERA	GALEGA	1	1	6	1
galeva	galega	GALEVA	GALEGA	1	1	6	1
galium	valium	GALIUM	VALIUM	1	0	6	0
galli	alli	GALI	ALI	1	0	5	0
gammanorb	gammanorm	GAMANORB	GAMANORM	1	1	9	0
gammas	gamma	GAMA	GAMA	0	1	6	1
ganille	vanille	GANIL	VANIL	1	0	7	0
garres	garrus	GAR	GARU	1	1	6	0
flecain	flecaine	FLEKIN	FLEKAIN	1	1	7	1
gasto	gastro	GASTO	GASTRO	1	1	5	1
gastre	gastro	GASTR	GASTRO	1	1	6	0
gastrograffine	gastrografine	GASTROGRAFIN	GASTROGRAFIN	0	1	14	1
gaule	saule	GOL	SOL	1	0	5	0
gaume	baume	GOM	BOM	1	0	5	0
gautron	gutron	GOTRON	GUTRON	1	1	7	0
gaviscona	gaviscon	GAVISKONA	GAVISKON	1	1	9	1
gavsicon	gaviscon	GAVSIKON	GAVISKON	2	1	8	1
gayant	ayant	GAIAN	AIAN	1	0	6	0
gelos	gelox	JELO	JELO	0	1	5	0
gelot	gelox	JELO	JELO	0	1	5	0
gemme	gomme	JEM	GOM	2	1	5	0
gemox	gelox	JEMO	JELO	1	1	5	0
gemtamicine	gentamicine	JEMTAMISIN	JANTAMISIN	2	1	11	1
genin	venin	JENIN	VENIN	1	0	5	0
gensac	genac	JANSAK	JENAK	2	1	6	0
gentamicyne	gentamicine	JANTAMISIN	JANTAMISIN	0	1	11	1
gentamincine	gentamicine	JANTAMINSIN	JANTAMISIN	1	1	12	1
germes	germee	JERM	JERM	0	1	6	0
gielnya	gilenya	JIELNIA	JILENIA	2	1	7	1
gilenyaa	gilenya	JILENIA	JILENIA	0	1	8	1
ginger	ringer	JINJ	RINJ	1	0	6	0
ginko	ginkgo	JINKO	JINKGO	1	1	5	1
girus	virus	JIRU	VIRU	1	0	5	0
glucan	gluscan	GLUKAN	GLUSKAN	1	1	6	0
glucopage	glucophage	GLUKOPAJ	GLUKOFAJ	1	1	9	1
glucosee	glucose	GLUKOS	GLUKOS	0	1	8	1
glyce	glyco	GLIS	GLIKO	2	1	5	0
glycerole	glycerol	GLISEROL	GLISEROL	0	1	9	1
glycines	glycine	GLISIN	GLISIN	0	1	8	1
gmere	mere	GMER	MER	1	0	5	1
godin	zodin	GODIN	ZODIN	1	0	5	0
gonale	gonal	GONAL	GONAL	0	1	6	1
gonon	gonnon	GONON	GONON	0	1	5	0
gorges	gorge	GORJ	GORJ	0	1	6	1
gouge	rouge	GOUJ	ROUJ	1	0	5	0
gouutes	gouttes	GOUT	GOUT	0	1	7	1
graisses	graisse	GRAIS	GRAIS	0	1	8	1
grandet	grande	GRAND	GRAND	0	1	7	0
granger	oranger	GRANJ	ORANJ	1	0	7	0
granion	granions	GRANION	GRANION	0	1	7	1
granocytes	granocyte	GRANOSIT	GRANOSIT	0	1	10	1
graphie	graphite	GRAFI	GRAFIT	1	1	7	0
grays	gras	GRAI	GRA	1	1	5	0
grill	drill	GRIL	DRIL	1	0	5	0
grippex	grippe	GRIP	GRIP	0	1	7	0
groue	groupe	GROU	GROUP	1	1	5	0
groupee	groupe	GROUP	GROUP	0	1	7	1
gruppes	grappes	GRUP	GRAP	1	1	7	1
gsous	sous	GSOU	SOU	1	0	5	1
guary	guar	GARI	GAR	1	1	5	0
guele	guepe	GEL	GEP	1	1	5	1
guepes	guepe	GEP	GEP	0	1	6	1
gueye	guepe	GEI	GEP	1	1	5	0
gutton	gutron	GUTON	GUTRON	1	1	6	0
haemophilius	haemophilus	EMOFILIU	EMOFILU	1	1	12	1
halfen	halfan	ALFAN	ALFAN	0	1	6	0
hamlor	amlor	AMLOR	AMLOR	0	0	6	1
hammamelis	hamamelis	AMAMELI	AMAMELI	0	1	10	1
hamonet	harmonet	AMON	ARMON	1	1	7	0
haude	houde	OD	OUD	1	1	5	0
hegar	hegor	EGAR	EGOR	1	1	5	0
hegbe	herbe	EGB	ERB	1	1	5	0
helicobacters	helicobacter	ELIKOBAKTER	ELIKOBAKT	2	1	13	1
heman	hema	EMAN	EMA	1	1	5	1
hemar	hema	EMAR	EMA	1	1	5	0
hemara	femara	EMARA	FEMARA	1	0	6	0
hemigonxine	hemigoxine	EMIGONXIN	EMIGOXIN	1	1	11	1
hemis	hemi	EMI	EMI	0	1	5	0
hemoclav	hemoclar	EMOKLAV	EMOKLAR	1	1	8	0
hemophilus	haemophilus	EMOFILU	EMOFILU	0	1	10	1
henfants	enfants	ANFAN	ANFAN	0	0	8	1
henin	venin	ENIN	VENIN	1	0	5	0
hepat	hept	EPA	EP	1	1	5	0
hepatb	hepato	EPATB	EPATO	1	1	6	0
hepatine	hepatite	EPATIN	EPATIT	1	1	8	0
hepatites	hepatite	EPATIT	EPATIT	0	1	9	1
heptatite	hepatite	EPTATIT	EPATIT	1	1	9	1
heral	hexal	ERAL	EXAL	1	1	5	0
herapie	therapie	ERAPI	TERAPI	1	0	7	1
herceptine	herceptin	ERSEPTIN	ERSEPTIN	0	1	10	1
hermine	hemine	ERMIN	EMIN	1	1	7	0
herpe	herbe	ERP	ERB	1	1	5	0
heude	houde	ED	OUD	2	1	5	0
histamino	histamine	ISTAMINO	ISTAMIN	1	1	9	0
hoang	hong	OAN	ONG	2	1	5	0
horax	borax	ORA	BORA	1	0	5	1
hormones	hormone	ORMON	ORMON	0	1	8	1
houda	houde	OUDA	OUD	1	1	5	0
houede	houde	OUED	OUD	1	1	6	0
houry	soury	OURI	SOURI	1	0	5	0
houze	houde	OUZ	OUD	1	1	5	0
hulie	huile	ULI	UIL	2	1	5	1
humallog	humalog	UMALOG	UMALOG	0	1	8	1
humoral	humoxal	UMORAL	UMOXAL	1	1	7	0
hydocortisone	hydrocortisone	IDOKORTISON	IDROKORTISON	1	1	13	1
hydra	hydrea	IDRA	IDREA	1	1	5	0
hydrocortisole	hydrocortisone	IDROKORTISOL	IDROKORTISON	1	1	14	1
hydrosole	hydrosol	IDROSOL	IDROSOL	0	1	9	1
hytacard	hytacand	ITAKAR	ITAKAN	1	1	8	1
hyzar	hyzaar	IZAR	IZAR	0	1	5	1
hyzentra	hizentra	IZENTRA	IZENTRA	0	1	8	1
hyzzar	hyzaar	IZAR	IZAR	0	1	6	1
ibnsuline	insuline	IBNSULIN	INSULIN	1	1	9	1
ibuprfene	ibuprofene	IBUPRFAN	IBUPROFAN	1	1	9	1
ibuprofne	ibuprofene	IBUPROFN	IBUPROFAN	1	1	9	1
idrac	idarac	IDRAK	IDARAK	1	1	5	0
idris	iris	IDRI	IRI	1	1	5	0
ifosfamine	ifosfamide	IFOSFAMIN	IFOSFAMID	1	1	10	1
ihnalation	inhalation	INALASION	INALASION	0	1	10	1
ileomedine	ilomedine	ILEOMEDIN	ILOMEDIN	1	1	10	1
illoprost	iloprost	ILOPROS	ILOPROS	0	1	9	1
imipeneme	imipenem	IMIPENEM	IMIPENEM	0	1	9	1
immodium	imodium	IMODIUM	IMODIUM	0	1	8	1
immunoglobulines	immunoglobuline	IMINOGLOBULIN	IMINOGLOBULIN	0	1	16	1
immurel	imurel	IMUREL	IMUREL	0	1	7	1
imonvane	imovane	IMONVAN	IMOVAN	1	1	8	1
inalation	inhalation	INALASION	INALASION	0	1	9	1
inasal	nasal	INASAL	NASAL	1	0	6	0
inciso	incivo	INSISO	INSIVO	1	1	6	0
incluse	incruse	INKLUS	INKRUS	1	1	7	0
indapamine	indapamide	INDAPAMIN	INDAPAMID	1	1	10	1
inexiium	inexium	INEXIUM	INEXIUM	0	1	8	1
inexiuma	inexium	INEXIUMA	INEXIUM	1	1	8	1
infantrix	infanrix	INFANTRI	INFANRI	1	1	9	1
infarix	infanrix	INFARI	INFANRI	1	1	7	1
infer	inofer	INF	INOF	1	1	5	1
influenaze	influenzae	INFLUANAZ	INFLUANZA	2	1	10	1
influenza	influenzae	INFLUANZA	INFLUANZA	0	1	9	1
inhalee	inhaler	INAL	INAL	0	1	7	1
inhaleur	inhaler	INALER	INAL	2	1	8	0
inipom	inipomp	INIPON	INIPONP	1	1	6	1
innhohep	innohep	INOEP	INOEP	0	1	8	1
inohep	innohep	INOEP	INOEP	0	1	6	1
inomine	inosine	INOMIN	INOSIN	1	1	7	0
inrde	inde	INRD	IND	1	1	5	1
insoniazide	isoniazide	INSONIAZID	ISONIAZID	1	1	11	1
insulino	insuline	INSULINO	INSULIN	1	1	8	0
intralipides	intralipide	INTRALIPID	INTRALIPID	0	1	12	1
intrasit	intrait	INTRASI	INTRAI	1	1	8	0
intron	introna	INTRON	INTRONA	1	1	6	0
iodee	iode	IOD	IOD	0	1	5	1
iodurie	iodure	IODURI	IODUR	1	1	7	0
iolde	iode	IOLD	IOD	1	1	5	1
ipilumumab	ipilimumab	IPILUMUMAB	IPILIMUMAB	1	1	10	1
ipratopium	ipratropium	IPRATOPIUM	IPRATROPIUM	1	1	10	1
iques	tiques	IK	TIK	1	0	5	0
hydrochlorothizide	hydrochlorothiazide	IDROKLOROTIZID	IDROKLOROTIAZID	1	1	18	1
irene	frene	IRAN	FRAN	1	0	5	0
isilox	izilox	ISILO	IZILO	1	1	6	1
isiprinosine	isoprinosine	ISIPRINOSIN	ISOPRINOSIN	1	1	12	1
ismig	isimig	ISMIG	ISIMIG	1	1	5	1
isofundinea	isofundine	ISOFINDINEA	ISOFINDIN	2	1	11	1
isoniaside	isoniazide	ISONIASID	ISONIAZID	1	1	10	1
isoniaziade	isoniazide	ISONIAZIAD	ISONIAZID	1	1	11	1
isotretinoide	isotretinoine	ISOTRETINOID	ISOTRETINOIN	1	1	13	1
isotretinone	isotretinoine	ISOTRETINON	ISOTRETINOIN	1	1	12	1
isurpel	isuprel	ISURPEL	ISUPREL	2	1	7	1
itamine	vitamine	ITAMIN	VITAMIN	1	0	7	1
izalji	izalgi	IZALJI	IZALJI	0	1	6	1
izoniazide	isoniazide	IZONIAZID	ISONIAZID	1	1	10	1
jacmine	jasmine	JAKMIN	JASMIN	1	1	7	1
jafeine	cafeine	JAFAIN	KAFAIN	1	0	7	0
jamet	ramet	JAM	RAM	1	0	5	0
janis	anis	JANI	ANI	1	0	5	0
jarne	jaune	JARN	JON	2	1	5	0
jasmin	jasmine	JASMIN	JASMIN	0	1	6	0
jasminel	jasmine	JASMINEL	JASMIN	2	1	8	0
jasminell	jasminelle	JASMINEL	JASMINEL	0	1	9	1
jaume	jaune	JOM	JON	1	1	5	0
javene	savene	JAVAN	SAVAN	1	0	6	0
jayant	ayant	JAIAN	AIAN	1	0	6	0
jjour	jour	JOUR	JOUR	0	1	5	1
joour	jour	JOUR	JOUR	0	1	5	1
josacyne	josacine	JOSASIN	JOSASIN	0	1	8	1
josamine	josacine	JOSAMIN	JOSASIN	1	1	8	1
jouur	jour	JOUR	JOUR	0	1	5	1
jouvencel	jouvence	JOUVANSEL	JOUVANS	2	1	9	0
kadim	tadim	KADIM	TADIM	1	0	5	0
kalitra	kaletra	KALITRA	KALETRA	1	1	7	1
kappra	keppra	KAPRA	KEPRA	1	1	6	1
kardegica	kardegic	KARDEJIKA	KARDEJIK	1	1	9	1
kayhexalate	kayexalate	KAIEXALAT	KAIEXALAT	0	1	11	1
kecir	mecir	KESIR	MESIR	1	0	5	0
keepra	keppra	KEPRA	KEPRA	0	1	6	1
kenakort	kenacort	KENAKOR	KENAKOR	0	1	8	1
kenan	skenan	KENAN	SKENAN	1	0	5	0
keppa	keppra	KEPA	KEPRA	1	1	5	1
kesgin	kestin	KESJIN	KESTIN	1	1	6	1
kestimlyo	kestinlyo	KESTIMLIO	KESTINLIO	1	1	9	1
kestrel	ketrel	KESTREL	KETREL	1	1	7	1
ketoderme	ketoderm	KETODERM	KETODERM	0	1	9	1
ketoprofne	ketoprofene	KETOPROFN	KETOPROFAN	1	1	10	1
ketroprofene	ketoprofene	KETROPROFAN	KETOPROFAN	1	1	12	1
kkeppra	keppra	KEPRA	KEPRA	0	1	7	1
kollen	pollen	KOLAN	POLAN	1	0	6	1
ktoprofene	ketoprofene	KTOPROFAN	KETOPROFAN	1	1	10	1
kwong	kong	KON	KON	0	1	5	0
labbe	abbe	LAB	AB	1	0	5	0
labeille	abeille	LABAIL	ABAIL	1	0	8	0
labilify	abilify	LABILIFI	ABILIFI	1	0	8	1
lacate	lactate	LAKAT	LAKTAT	1	1	6	1
lacetylcholine	acetylcholine	LASETILCHOLIN	ASETILCHOLIN	1	0	14	1
lacide	acide	LASID	ASID	1	0	6	1
laclotine	aclotine	LAKLOTIN	AKLOTIN	1	0	9	1
lacne	laine	LAKN	LAIN	1	1	5	1
lacrygel	lacrigel	LAKRIJEL	LAKRIJEL	0	1	8	1
lactates	lactate	LAKTAT	LAKTAT	0	1	8	1
lactee	actee	LAKT	AKT	1	0	6	0
lacth	acth	LAKT	AKT	1	0	5	1
laction	action	LAKSION	AKSION	1	0	7	1
lactivite	activite	LAKTIVIT	AKTIVIT	1	0	9	1
lactonel	actonel	LAKTONEL	AKTONEL	1	0	8	1
lacupan	acupan	LAKUPAN	AKUPAN	1	0	7	1
ladalate	adalate	LADALAT	ADALAT	1	0	8	1
ladenuric	adenuric	LADENURIK	ADENURIK	1	0	9	1
lados	laos	LADO	LAO	1	1	5	0
ladrenaline	adrenaline	LADRENALIN	ADRENALIN	1	0	11	1
ladvil	advil	LADVIL	ADVIL	1	0	6	1
laider	laiter	LAID	LAIT	1	1	6	0
laile	laine	LAIL	LAIN	1	1	5	0
laily	daily	LAILI	DAILI	1	0	5	0
laina	laine	LAINA	LAIN	1	1	5	0
laire	laine	LAIR	LAIN	1	1	5	0
laisilix	lasilix	LAISILI	LASILI	1	1	8	1
laitre	laiter	LAITR	LAIT	1	1	6	0
lalande	lavande	LALAND	LAVAND	1	1	7	0
lalbumine	albumine	LALBUMIN	ALBUMIN	1	0	9	1
lalcool	alcool	LALKOL	ALKOL	1	0	7	1
laldactazine	aldactazine	LALDAKTAZIN	ALDAKTAZIN	1	0	12	1
laldactone	aldactone	LALDAKTON	ALDAKTON	1	0	10	1
lalfatil	alfatil	LALFATI	ALFATI	1	0	8	1
laline	laine	LALIN	LAIN	1	1	6	0
lallopurinol	allopurinol	LALOPURINOL	ALOPURINOL	1	0	12	1
lalma	alma	LALMA	ALMA	1	0	5	1
lalpha	alpha	LALFA	ALFA	1	0	6	1
lamamine	lamaline	LAMAMIN	LAMALIN	1	1	8	1
lamande	lavande	LAMAND	LAVAND	1	1	7	0
lames	larmes	LAM	LARM	1	1	5	0
lamikacine	amikacine	LAMIKASIN	AMIKASIN	1	0	10	1
lamine	laine	LAMIN	LAIN	1	1	6	0
lamividine	lamivudine	LAMIVIDIN	LAMIVUDIN	1	1	10	1
lamlor	amlor	LAMLOR	AMLOR	1	0	6	1
lamortigine	lamotrigine	LAMORTIJIN	LAMOTRIJIN	2	1	11	1
lamotrignie	lamotrigine	LAMOTRINI	LAMOTRIJIN	2	1	11	1
lamoxicilline	amoxicilline	LAMOXISILIN	AMOXISILIN	1	0	13	1
lanafranil	anafranil	LANAFRANIL	ANAFRANIL	1	0	10	1
lancelle	lanceole	LANSEL	LANSEOL	1	1	8	0
landrocur	androcur	LANDROKUR	ANDROKUR	1	0	9	1
landrotardyl	androtardyl	LANDROTARDIL	ANDROTARDIL	1	0	12	1
lanexate	anexate	LANEXAT	ANEXAT	1	0	8	1
langoiran	langoran	LANGOIRAN	LANGORAN	1	1	9	0
lanne	laine	LAN	LAIN	1	1	5	0
lanos	laos	LANO	LAO	1	1	5	0
lansol	lansoyl	LANSOL	LANSOIL	1	1	6	0
lansopprazole	lansoprazole	LANSOPRAZOL	LANSOPRAZOL	0	1	13	1
lanter	laiter	LANT	LAIT	1	1	6	0
lanti	anti	LANTI	ANTI	1	0	5	0
lantibio	antibio	LANTIBIO	ANTIBIO	1	0	8	1
lantithrombine	antithrombine	LANTITRONBIN	ANTITRONBIN	1	0	14	1
lanus	lantus	LANU	LANTU	1	1	5	0
lapokinon	apokinon	LAPOKINON	APOKINON	1	0	9	1
laprovel	aprovel	LAPROVEL	APROVEL	1	0	8	1
laracytine	aracytine	LARASITIN	ARASITIN	1	0	10	1
larascorbine	laroscorbine	LARASKORBIN	LAROSKORBIN	1	1	12	1
largactyl	largactil	LARGAKTI	LARGAKTI	0	1	9	1
largatil	largactil	LARGATI	LARGAKTI	1	1	8	1
laricept	aricept	LARISEP	ARISEP	1	0	8	1
larmee	larmes	LARM	LARM	0	1	6	0
laroxil	laroxyl	LAROXIL	LAROXIL	0	1	7	1
lartique	lactique	LARTIK	LAKTIK	1	1	8	0
lasalix	lasilix	LASALI	LASILI	1	1	7	1
laslix	lasilix	LASLI	LASILI	1	1	6	1
lasparaginase	asparaginase	LASPARAJINAS	ASPARAJINAS	1	0	13	1
laspegic	aspegic	LASPEJIK	ASPEJIK	1	0	8	1
laspirine	aspirine	LASPIRIN	ASPIRIN	1	0	9	1
lassis	cassis	LASI	KASI	1	0	6	0
latacand	atacand	LATAKAN	ATAKAN	1	0	8	1
latarax	atarax	LATARA	ATARA	1	0	7	1
latazanavir	atazanavir	LATAZANAVIR	ATAZANAVIR	1	0	11	1
latenolol	atenolol	LATENOLOL	ATENOLOL	1	0	9	1
latente	patente	LATANT	PATANT	1	0	7	0
later	laiter	LAT	LAIT	1	1	5	0
latropine	atropine	LATROPIN	ATROPIN	1	0	9	1
lattique	lactique	LATIK	LAKTIK	1	1	8	0
laugmentin	augmentin	LOGMANTIN	OGMANTIN	1	0	10	1
laurine	taurine	LORIN	TORIN	1	0	7	0
lavance	lavande	LAVANS	LAVAND	1	1	7	0
lavandes	lavande	LAVAND	LAVAND	0	1	8	1
lavements	lavement	LAVEMAN	LAVEMAN	0	1	9	1
lavis	lanvis	LAVI	LANVI	1	1	5	0
lavlocardyl	avlocardyl	LAVLOKARDIL	AVLOKARDIL	1	0	11	1
lavocat	avocat	LAVOKA	AVOKA	1	0	7	1
lavodart	avodart	LAVODAR	AVODAR	1	0	8	1
lavoine	avoine	LAVOIN	AVOIN	1	0	7	1
laxapac	loxapac	LAXAPAK	LOXAPAK	1	1	7	1
laxepim	axepim	LAXEPIM	AXEPIM	1	0	7	1
layne	laine	LAIN	LAIN	0	1	5	0
lazilect	azilect	LAZILEKT	AZILEKT	1	0	8	1
lectin	lectil	LEKTIN	LEKTI	1	1	6	0
ledex	edex	LED	ED	1	0	5	1
ledrogyl	dedrogyl	LEDROJIL	DEDROJIL	1	0	8	1
leductyl	eductyl	LEDUKTI	EDUKTI	1	0	8	1
ledure	levure	LEDUR	LEVUR	1	1	6	0
leeleo	leeloo	LELEO	LELOU	2	1	6	0
leelou	leeloo	LELOU	LELOU	0	1	6	0
lefferalgan	efferalgan	LEFERALGAN	EFERALGAN	1	0	11	1
leffexor	effexor	LEFEXOR	EFEXOR	1	0	8	1
lefient	efient	LEFIN	EFIN	1	0	7	1
legre	leger	LEGR	LEJ	2	1	5	0
lenalapril	enalapril	LENALAPRIL	ENALAPRIL	1	0	10	1
lenbrel	enbrel	LANBREL	ANBREL	1	0	7	1
lendoxan	endoxan	LANDOXAN	ANDOXAN	1	0	8	1
lentocort	entocort	LANTOKOR	ANTOKOR	1	0	9	1
lentus	lantus	LANTU	LANTU	0	1	6	1
lepitomax	epitomax	LEPITOMA	EPITOMA	1	0	9	1
lepticure	lepticur	LEPTIKUR	LEPTIKUR	0	1	9	1
leptospire	leptospira	LEPTOSPIR	LEPTOSPIRA	1	1	10	1
lerbitux	erbitux	LERBITU	ERBITU	1	0	8	1
lercarnidipine	lercanidipine	LERKARNIDIPIN	LERKANIDIPIN	1	1	14	1
lerythromycine	erythromycine	LERITROMISIN	ERITROMISIN	1	0	14	1
lescop	lescol	LESKOP	LESKOL	1	1	6	0
lescos	lescol	LESKO	LESKOL	1	1	6	0
lesidrex	esidrex	LESIDR	ESIDR	1	0	8	1
lesmeron	esmeron	LESMERON	ESMERON	1	0	8	1
lestradiol	estradiol	LESTRADIOL	ESTRADIOL	1	0	10	1
letard	retard	LETAR	RETAR	1	0	6	0
letat	etat	LETA	ETA	1	0	5	1
lethambutol	ethambutol	LETANBUTOL	ETANBUTOL	1	0	11	1
letoposide	etoposide	LETOPOSID	ETOPOSID	1	0	10	1
letrozol	letrozole	LETROZOL	LETROZOL	0	1	8	1
levbothyrox	levothyrox	LEVBOTIRO	LEVOTIRO	1	1	11	1
levimir	levemir	LEVIMIR	LEVEMIR	1	1	7	1
leviothyrox	levothyrox	LEVIOTIRO	LEVOTIRO	1	1	11	1
levitiracetam	levetiracetam	LEVITIRASETAM	LEVETIRASETAM	1	1	13	1
levocarnyl	levocarnil	LEVOKARNIL	LEVOKARNIL	0	1	10	1
levofloxacinee	levofloxacine	LEVOFLOXASIN	LEVOFLOXASIN	0	1	14	1
levomir	levemir	LEVOMIR	LEVEMIR	1	1	7	1
levosimandan	levosimendan	LEVOSIMANDAN	LEVOSIMANDAN	0	1	12	1
levothryox	levothyrox	LEVOTRIO	LEVOTIRO	2	1	10	1
levothyox	levothyrox	LEVOTIO	LEVOTIRO	1	1	9	1
levoyhyrox	levothyrox	LEVOIRO	LEVOTIRO	1	1	10	1
levures	levure	LEVUR	LEVUR	0	1	7	1
lexelon	exelon	LEXELON	EXELON	1	0	7	1
lexjade	exjade	LEXJAD	EXJAD	1	0	7	1
lezer	leger	LEZ	LEJ	1	1	5	0
lezetrol	ezetrol	LEZETROL	EZETROL	1	0	8	1
lhaemophilus	haemophilus	LEMOFILU	EMOFILU	1	0	12	1
lhaldol	haldol	LALDOL	ALDOL	1	0	7	1
lheparine	heparine	LEPARIN	EPARIN	1	0	9	1
lhepatite	hepatite	LEPATIT	EPATIT	1	0	9	1
lhepato	hepato	LEPATO	EPATO	1	0	7	1
lhormone	hormone	LORMON	ORMON	1	0	8	1
lhuile	huile	LUIL	UIL	1	0	6	1
lhumalog	humalog	LUMALOG	UMALOG	1	0	8	1
lhumira	humira	LUMIRA	UMIRA	1	0	7	1
lhydrea	hydrea	LIDREA	IDREA	1	0	7	1
lhydrocortisone	hydrocortisone	LIDROKORTISON	IDROKORTISON	1	0	15	1
lhyperium	hyperium	LIPERIUM	IPERIUM	1	0	9	1
lhyzaar	hyzaar	LIZAR	IZAR	1	0	7	1
libman	liban	LIBMAN	LIBAN	1	1	6	0
libuprofene	ibuprofene	LIBUPROFAN	IBUPROFAN	1	0	11	1
lideal	ludeal	LIDEAL	LUDEAL	1	1	6	0
lidee	lidene	LID	LIDAN	2	1	5	0
liguro	lipuro	LIGURO	LIPURO	1	1	6	0
limepiride	glimepiride	LIMEPIRID	GLIMEPIRID	1	0	10	1
limovane	imovane	LIMOVAN	IMOVAN	1	0	8	1
limurel	imurel	LIMUREL	IMUREL	1	0	7	1
linde	inde	LIND	IND	1	0	5	1
lindocid	indocid	LINDOSI	INDOSI	1	0	8	1
linegy	inegy	LINEJI	INEJI	1	0	6	1
linexium	inexium	LINEXIUM	INEXIUM	1	0	8	1
linezolid	linezolide	LINEZOLI	LINEZOLID	1	1	9	1
linhibiteur	inhibiteur	LINIBITER	INIBITER	1	0	11	1
linnohep	innohep	LINOEP	INOEP	1	0	8	1
linox	kinox	LINO	KINO	1	0	5	0
linsulatard	insulatard	LINSULATAR	INSULATAR	1	0	11	1
linsuline	insuline	LINSULIN	INSULIN	1	0	9	1
linterferon	interferon	LINTERFERON	INTERFERON	1	0	11	1
liode	iode	LIOD	IOD	1	0	5	1
lipantyl	lipanthyl	LIPANTI	LIPANTI	0	1	8	1
lipid	lipide	LIPI	LIPID	1	1	5	1
